path_id,length,diagnosis,path
875,7,IDA_Diagnosis,Start -> CBC -> MCV_Analysis -> Iron_Studies -> Ferritin_Test -> TIBC_Test -> IDA_Diagnosis
876,7,Thalassemia_Diagnosis,Start -> CBC -> MCV_Analysis -> Iron_Studies -> Ferritin_Test -> Hemoglobin_Electrophoresis -> Thalassemia_Diagnosis
877,4,IDA_Diagnosis,Start -> CBC -> MCV_Analysis -> IDA_Diagnosis
878,6,MDS_Diagnosis,Start -> CBC -> MCV_Analysis -> B12_Folate_Test -> Bone_Marrow_Biopsy -> MDS_Diagnosis
879,7,IDA_Diagnosis,Start -> CBC -> MCV_Analysis -> Iron_Studies -> Ferritin_Test -> TIBC_Test -> IDA_Diagnosis
880,8,IDA_Diagnosis,Start -> CBC -> MCV_Analysis -> Repeat_CBC -> CBC -> MCV_Analysis -> Iron_Studies -> IDA_Diagnosis
881,7,IDA_Diagnosis,Start -> CBC -> MCV_Analysis -> Iron_Studies -> Ferritin_Test -> TIBC_Test -> IDA_Diagnosis
882,6,Chronic_Disease_Anemia_Diagnosis,Start -> CBC -> MCV_Analysis -> Reticulocyte_Count -> EPO_Level_Test -> Chronic_Disease_Anemia_Diagnosis
883,8,IDA_Diagnosis,Start -> CBC -> MCV_Analysis -> Repeat_CBC -> CBC -> MCV_Analysis -> Iron_Studies -> IDA_Diagnosis
884,8,IDA_Diagnosis,Start -> CBC -> MCV_Analysis -> Iron_Studies -> Repeat_Iron_Panel -> Ferritin_Test -> TIBC_Test -> IDA_Diagnosis
885,6,Chronic_Kidney_Disease_Anemia_Diagnosis,Start -> CBC -> MCV_Analysis -> Reticulocyte_Count -> EPO_Level_Test -> Chronic_Kidney_Disease_Anemia_Diagnosis
886,7,Chronic_Disease_Anemia_Diagnosis,Start -> CBC -> MCV_Analysis -> Iron_Studies -> Reticulocyte_Count -> EPO_Level_Test -> Chronic_Disease_Anemia_Diagnosis
887,8,IDA_Diagnosis,Start -> CBC -> MCV_Analysis -> Repeat_CBC -> CBC -> MCV_Analysis -> Iron_Studies -> IDA_Diagnosis
888,6,IDA_Diagnosis,Start -> CBC -> Iron_Studies -> Ferritin_Test -> TIBC_Test -> IDA_Diagnosis
889,8,Thalassemia_Diagnosis,Start -> CBC -> MCV_Analysis -> Iron_Studies -> Repeat_Iron_Panel -> Ferritin_Test -> Hemoglobin_Electrophoresis -> Thalassemia_Diagnosis
890,7,IDA_Diagnosis,Start -> CBC -> MCV_Analysis -> Iron_Studies -> Ferritin_Test -> TIBC_Test -> IDA_Diagnosis
891,8,Hemolytic_Anemia_Diagnosis,Start -> CBC -> MCV_Analysis -> Reticulocyte_Count -> LDH_Test -> Haptoglobin_Test -> Coombs_Test -> Hemolytic_Anemia_Diagnosis
892,6,IDA_Diagnosis,Start -> CBC -> Iron_Studies -> Ferritin_Test -> TIBC_Test -> IDA_Diagnosis
893,7,Thalassemia_Diagnosis,Start -> CBC -> MCV_Analysis -> Iron_Studies -> Ferritin_Test -> Hemoglobin_Electrophoresis -> Thalassemia_Diagnosis
894,5,IDA_Diagnosis,Start -> CBC -> MCV_Analysis -> Iron_Studies -> IDA_Diagnosis
895,5,B12_Deficiency_Diagnosis,Start -> CBC -> B12_Folate_Test -> Methylmalonic_Acid_Test -> B12_Deficiency_Diagnosis
896,6,Aplastic_Anemia_Diagnosis,Start -> CBC -> MCV_Analysis -> B12_Folate_Test -> Bone_Marrow_Biopsy -> Aplastic_Anemia_Diagnosis
897,4,IDA_Diagnosis,Start -> CBC -> Iron_Studies -> IDA_Diagnosis
898,7,Chronic_Disease_Anemia_Diagnosis,Start -> CBC -> MCV_Analysis -> Iron_Studies -> Ferritin_Test -> Hemoglobin_Electrophoresis -> Chronic_Disease_Anemia_Diagnosis
899,9,Hemolytic_Anemia_Diagnosis,Start -> CBC -> MCV_Analysis -> Iron_Studies -> Reticulocyte_Count -> LDH_Test -> Haptoglobin_Test -> Coombs_Test -> Hemolytic_Anemia_Diagnosis
900,7,IDA_Diagnosis,Start -> CBC -> MCV_Analysis -> Iron_Studies -> Ferritin_Test -> TIBC_Test -> IDA_Diagnosis
901,6,Hemolytic_Anemia_Diagnosis,Start -> CBC -> MCV_Analysis -> Iron_Studies -> Reticulocyte_Count -> Hemolytic_Anemia_Diagnosis
902,7,Aplastic_Anemia_Diagnosis,Start -> CBC -> MCV_Analysis -> Reticulocyte_Count -> EPO_Level_Test -> Bone_Marrow_Biopsy -> Aplastic_Anemia_Diagnosis
903,8,IDA_Diagnosis,Start -> CBC -> MCV_Analysis -> Repeat_CBC -> CBC -> MCV_Analysis -> Iron_Studies -> IDA_Diagnosis
904,5,IDA_Diagnosis,Start -> CBC -> MCV_Analysis -> Iron_Studies -> IDA_Diagnosis
905,6,IDA_Diagnosis,Start -> CBC -> MCV_Analysis -> Reticulocyte_Count -> Iron_Studies -> IDA_Diagnosis
906,8,Hemolytic_Anemia_Diagnosis,Start -> CBC -> MCV_Analysis -> Reticulocyte_Count -> Repeat_Reticulocyte -> Reticulocyte_Count -> EPO_Level_Test -> Hemolytic_Anemia_Diagnosis
907,5,Chronic_Kidney_Disease_Anemia_Diagnosis,Start -> CBC -> Reticulocyte_Count -> EPO_Level_Test -> Chronic_Kidney_Disease_Anemia_Diagnosis
908,5,Aplastic_Anemia_Diagnosis,Start -> CBC -> MCV_Analysis -> Bone_Marrow_Biopsy -> Aplastic_Anemia_Diagnosis
909,8,IDA_Diagnosis,Start -> CBC -> MCV_Analysis -> Iron_Studies -> Repeat_Iron_Panel -> Ferritin_Test -> TIBC_Test -> IDA_Diagnosis
910,6,IDA_Diagnosis,Start -> CBC -> Iron_Studies -> Ferritin_Test -> TIBC_Test -> IDA_Diagnosis
911,7,Thalassemia_Diagnosis,Start -> CBC -> MCV_Analysis -> Iron_Studies -> Ferritin_Test -> Hemoglobin_Electrophoresis -> Thalassemia_Diagnosis
912,7,Hemolytic_Anemia_Diagnosis,Start -> CBC -> MCV_Analysis -> Reticulocyte_Count -> LDH_Test -> Haptoglobin_Test -> Hemolytic_Anemia_Diagnosis
913,7,Thalassemia_Diagnosis,Start -> CBC -> MCV_Analysis -> Iron_Studies -> Ferritin_Test -> Hemoglobin_Electrophoresis -> Thalassemia_Diagnosis
914,6,B12_Deficiency_Diagnosis,Start -> CBC -> MCV_Analysis -> B12_Folate_Test -> Methylmalonic_Acid_Test -> B12_Deficiency_Diagnosis
915,6,Chronic_Disease_Anemia_Diagnosis,Start -> CBC -> Iron_Studies -> Ferritin_Test -> Hemoglobin_Electrophoresis -> Chronic_Disease_Anemia_Diagnosis
916,7,Autoimmune_Hemolytic_Diagnosis,Start -> CBC -> Reticulocyte_Count -> LDH_Test -> Haptoglobin_Test -> Coombs_Test -> Autoimmune_Hemolytic_Diagnosis
917,5,Folate_Deficiency_Diagnosis,Start -> CBC -> MCV_Analysis -> B12_Folate_Test -> Folate_Deficiency_Diagnosis
918,6,MDS_Diagnosis,Start -> CBC -> MCV_Analysis -> B12_Folate_Test -> Bone_Marrow_Biopsy -> MDS_Diagnosis
919,7,IDA_Diagnosis,Start -> CBC -> MCV_Analysis -> Iron_Studies -> Ferritin_Test -> TIBC_Test -> IDA_Diagnosis
920,8,Hemolytic_Anemia_Diagnosis,Start -> CBC -> MCV_Analysis -> Reticulocyte_Count -> LDH_Test -> Haptoglobin_Test -> Coombs_Test -> Hemolytic_Anemia_Diagnosis
921,7,Chronic_Disease_Anemia_Diagnosis,Start -> CBC -> MCV_Analysis -> Iron_Studies -> Ferritin_Test -> Hemoglobin_Electrophoresis -> Chronic_Disease_Anemia_Diagnosis
922,7,IDA_Diagnosis,Start -> CBC -> MCV_Analysis -> Iron_Studies -> Ferritin_Test -> TIBC_Test -> IDA_Diagnosis
923,7,Thalassemia_Diagnosis,Start -> CBC -> MCV_Analysis -> Iron_Studies -> Ferritin_Test -> Hemoglobin_Electrophoresis -> Thalassemia_Diagnosis
924,6,IDA_Diagnosis,Start -> CBC -> Iron_Studies -> Ferritin_Test -> TIBC_Test -> IDA_Diagnosis
925,7,Aplastic_Anemia_Diagnosis,Start -> CBC -> MCV_Analysis -> Reticulocyte_Count -> EPO_Level_Test -> Bone_Marrow_Biopsy -> Aplastic_Anemia_Diagnosis
926,8,Aplastic_Anemia_Diagnosis,Start -> CBC -> MCV_Analysis -> Reticulocyte_Count -> LDH_Test -> Peripheral_Blood_Smear -> Bone_Marrow_Biopsy -> Aplastic_Anemia_Diagnosis
927,7,IDA_Diagnosis,Start -> CBC -> MCV_Analysis -> Iron_Studies -> Ferritin_Test -> TIBC_Test -> IDA_Diagnosis
928,6,Chronic_Disease_Anemia_Diagnosis,Start -> CBC -> Iron_Studies -> Ferritin_Test -> Hemoglobin_Electrophoresis -> Chronic_Disease_Anemia_Diagnosis
929,4,IDA_Diagnosis,Start -> CBC -> MCV_Analysis -> IDA_Diagnosis
930,5,IDA_Diagnosis,Start -> CBC -> MCV_Analysis -> Iron_Studies -> IDA_Diagnosis
931,7,IDA_Diagnosis,Start -> CBC -> MCV_Analysis -> Iron_Studies -> Ferritin_Test -> TIBC_Test -> IDA_Diagnosis
932,8,IDA_Diagnosis,Start -> CBC -> MCV_Analysis -> Repeat_CBC -> CBC -> MCV_Analysis -> Iron_Studies -> IDA_Diagnosis
933,8,IDA_Diagnosis,Start -> CBC -> MCV_Analysis -> Repeat_CBC -> CBC -> MCV_Analysis -> Iron_Studies -> IDA_Diagnosis
934,5,B12_Deficiency_Diagnosis,Start -> CBC -> B12_Folate_Test -> Methylmalonic_Acid_Test -> B12_Deficiency_Diagnosis
935,8,Hemolytic_Anemia_Diagnosis,Start -> CBC -> MCV_Analysis -> Iron_Studies -> Reticulocyte_Count -> LDH_Test -> Haptoglobin_Test -> Hemolytic_Anemia_Diagnosis
936,7,IDA_Diagnosis,Start -> CBC -> MCV_Analysis -> Iron_Studies -> Ferritin_Test -> TIBC_Test -> IDA_Diagnosis
937,7,IDA_Diagnosis,Start -> CBC -> MCV_Analysis -> Iron_Studies -> Ferritin_Test -> TIBC_Test -> IDA_Diagnosis
938,7,IDA_Diagnosis,Start -> CBC -> MCV_Analysis -> Iron_Studies -> Ferritin_Test -> TIBC_Test -> IDA_Diagnosis
939,5,Folate_Deficiency_Diagnosis,Start -> CBC -> MCV_Analysis -> B12_Folate_Test -> Folate_Deficiency_Diagnosis
940,5,Hemolytic_Anemia_Diagnosis,Start -> CBC -> MCV_Analysis -> Reticulocyte_Count -> Hemolytic_Anemia_Diagnosis
941,8,Hemolytic_Anemia_Diagnosis,Start -> CBC -> MCV_Analysis -> Iron_Studies -> Reticulocyte_Count -> LDH_Test -> Haptoglobin_Test -> Hemolytic_Anemia_Diagnosis
942,5,Aplastic_Anemia_Diagnosis,Start -> CBC -> B12_Folate_Test -> Bone_Marrow_Biopsy -> Aplastic_Anemia_Diagnosis
943,7,IDA_Diagnosis,Start -> CBC -> MCV_Analysis -> Iron_Studies -> Ferritin_Test -> TIBC_Test -> IDA_Diagnosis
944,7,MDS_Diagnosis,Start -> CBC -> MCV_Analysis -> Reticulocyte_Count -> EPO_Level_Test -> Bone_Marrow_Biopsy -> MDS_Diagnosis
945,7,IDA_Diagnosis,Start -> CBC -> MCV_Analysis -> Iron_Studies -> Ferritin_Test -> TIBC_Test -> IDA_Diagnosis
946,7,MDS_Diagnosis,Start -> CBC -> Reticulocyte_Count -> LDH_Test -> Peripheral_Blood_Smear -> Bone_Marrow_Biopsy -> MDS_Diagnosis
947,7,Autoimmune_Hemolytic_Diagnosis,Start -> CBC -> Reticulocyte_Count -> LDH_Test -> Haptoglobin_Test -> Coombs_Test -> Autoimmune_Hemolytic_Diagnosis
948,7,IDA_Diagnosis,Start -> CBC -> MCV_Analysis -> Iron_Studies -> Ferritin_Test -> TIBC_Test -> IDA_Diagnosis
949,6,IDA_Diagnosis,Start -> CBC -> Iron_Studies -> Ferritin_Test -> TIBC_Test -> IDA_Diagnosis
950,5,Hemolytic_Anemia_Diagnosis,Start -> CBC -> MCV_Analysis -> Reticulocyte_Count -> Hemolytic_Anemia_Diagnosis
951,6,Aplastic_Anemia_Diagnosis,Start -> CBC -> MCV_Analysis -> B12_Folate_Test -> Bone_Marrow_Biopsy -> Aplastic_Anemia_Diagnosis
952,5,MDS_Diagnosis,Start -> CBC -> MCV_Analysis -> Bone_Marrow_Biopsy -> MDS_Diagnosis
953,6,Chronic_Disease_Anemia_Diagnosis,Start -> CBC -> MCV_Analysis -> Reticulocyte_Count -> EPO_Level_Test -> Chronic_Disease_Anemia_Diagnosis
954,7,IDA_Diagnosis,Start -> CBC -> MCV_Analysis -> Iron_Studies -> Ferritin_Test -> TIBC_Test -> IDA_Diagnosis
955,5,MDS_Diagnosis,Start -> CBC -> MCV_Analysis -> Bone_Marrow_Biopsy -> MDS_Diagnosis
956,6,Thalassemia_Diagnosis,Start -> CBC -> Iron_Studies -> Ferritin_Test -> Hemoglobin_Electrophoresis -> Thalassemia_Diagnosis
957,7,Thalassemia_Diagnosis,Start -> CBC -> MCV_Analysis -> Iron_Studies -> Ferritin_Test -> Hemoglobin_Electrophoresis -> Thalassemia_Diagnosis
958,7,Hemolytic_Anemia_Diagnosis,Start -> CBC -> MCV_Analysis -> Reticulocyte_Count -> LDH_Test -> Haptoglobin_Test -> Hemolytic_Anemia_Diagnosis
959,6,Chronic_Kidney_Disease_Anemia_Diagnosis,Start -> CBC -> MCV_Analysis -> Reticulocyte_Count -> EPO_Level_Test -> Chronic_Kidney_Disease_Anemia_Diagnosis
960,7,IDA_Diagnosis,Start -> CBC -> MCV_Analysis -> Iron_Studies -> Ferritin_Test -> TIBC_Test -> IDA_Diagnosis
961,6,IDA_Diagnosis,Start -> CBC -> MCV_Analysis -> Repeat_CBC -> CBC -> IDA_Diagnosis
962,8,Chronic_Disease_Anemia_Diagnosis,Start -> CBC -> MCV_Analysis -> Iron_Studies -> Repeat_Iron_Panel -> Ferritin_Test -> Hemoglobin_Electrophoresis -> Chronic_Disease_Anemia_Diagnosis
963,8,Thalassemia_Diagnosis,Start -> CBC -> MCV_Analysis -> Iron_Studies -> Repeat_Iron_Panel -> Ferritin_Test -> Hemoglobin_Electrophoresis -> Thalassemia_Diagnosis
964,4,IDA_Diagnosis,Start -> CBC -> MCV_Analysis -> IDA_Diagnosis
965,7,IDA_Diagnosis,Start -> CBC -> MCV_Analysis -> Iron_Studies -> Ferritin_Test -> TIBC_Test -> IDA_Diagnosis
966,8,Hemolytic_Anemia_Diagnosis,Start -> CBC -> MCV_Analysis -> Repeat_CBC -> CBC -> Reticulocyte_Count -> Repeat_Reticulocyte -> Hemolytic_Anemia_Diagnosis
967,7,Autoimmune_Hemolytic_Diagnosis,Start -> CBC -> Reticulocyte_Count -> LDH_Test -> Haptoglobin_Test -> Coombs_Test -> Autoimmune_Hemolytic_Diagnosis
968,7,IDA_Diagnosis,Start -> CBC -> MCV_Analysis -> Iron_Studies -> Ferritin_Test -> TIBC_Test -> IDA_Diagnosis
969,4,Folate_Deficiency_Diagnosis,Start -> CBC -> B12_Folate_Test -> Folate_Deficiency_Diagnosis
970,6,MDS_Diagnosis,Start -> CBC -> MCV_Analysis -> B12_Folate_Test -> Bone_Marrow_Biopsy -> MDS_Diagnosis
971,7,Autoimmune_Hemolytic_Diagnosis,Start -> CBC -> Reticulocyte_Count -> LDH_Test -> Haptoglobin_Test -> Coombs_Test -> Autoimmune_Hemolytic_Diagnosis
972,7,Chronic_Disease_Anemia_Diagnosis,Start -> CBC -> MCV_Analysis -> Iron_Studies -> Ferritin_Test -> Hemoglobin_Electrophoresis -> Chronic_Disease_Anemia_Diagnosis
973,8,IDA_Diagnosis,Start -> CBC -> MCV_Analysis -> Repeat_CBC -> CBC -> MCV_Analysis -> Reticulocyte_Count -> IDA_Diagnosis
974,6,B12_Deficiency_Diagnosis,Start -> CBC -> MCV_Analysis -> B12_Folate_Test -> Methylmalonic_Acid_Test -> B12_Deficiency_Diagnosis
975,8,IDA_Diagnosis,Start -> CBC -> MCV_Analysis -> Iron_Studies -> Repeat_Iron_Panel -> Ferritin_Test -> TIBC_Test -> IDA_Diagnosis
976,7,IDA_Diagnosis,Start -> CBC -> MCV_Analysis -> Iron_Studies -> Ferritin_Test -> TIBC_Test -> IDA_Diagnosis
977,8,Hemolytic_Anemia_Diagnosis,Start -> CBC -> MCV_Analysis -> Iron_Studies -> Reticulocyte_Count -> LDH_Test -> Haptoglobin_Test -> Hemolytic_Anemia_Diagnosis
978,7,IDA_Diagnosis,Start -> CBC -> MCV_Analysis -> Iron_Studies -> Ferritin_Test -> TIBC_Test -> IDA_Diagnosis
979,7,IDA_Diagnosis,Start -> CBC -> MCV_Analysis -> Iron_Studies -> Ferritin_Test -> TIBC_Test -> IDA_Diagnosis
980,7,IDA_Diagnosis,Start -> CBC -> MCV_Analysis -> Iron_Studies -> Ferritin_Test -> TIBC_Test -> IDA_Diagnosis
981,6,MDS_Diagnosis,Start -> CBC -> MCV_Analysis -> B12_Folate_Test -> Bone_Marrow_Biopsy -> MDS_Diagnosis
982,5,Hemolytic_Anemia_Diagnosis,Start -> CBC -> MCV_Analysis -> Reticulocyte_Count -> Hemolytic_Anemia_Diagnosis
983,6,IDA_Diagnosis,Start -> CBC -> MCV_Analysis -> Repeat_CBC -> CBC -> IDA_Diagnosis
984,7,IDA_Diagnosis,Start -> CBC -> MCV_Analysis -> Iron_Studies -> Ferritin_Test -> TIBC_Test -> IDA_Diagnosis
985,5,Hemolytic_Anemia_Diagnosis,Start -> CBC -> MCV_Analysis -> Reticulocyte_Count -> Hemolytic_Anemia_Diagnosis
986,7,Aplastic_Anemia_Diagnosis,Start -> CBC -> MCV_Analysis -> Reticulocyte_Count -> EPO_Level_Test -> Bone_Marrow_Biopsy -> Aplastic_Anemia_Diagnosis
987,8,IDA_Diagnosis,Start -> CBC -> MCV_Analysis -> Iron_Studies -> Repeat_Iron_Panel -> Ferritin_Test -> TIBC_Test -> IDA_Diagnosis
988,6,Hemolytic_Anemia_Diagnosis,Start -> CBC -> Reticulocyte_Count -> LDH_Test -> Haptoglobin_Test -> Hemolytic_Anemia_Diagnosis
989,6,B12_Deficiency_Diagnosis,Start -> CBC -> MCV_Analysis -> B12_Folate_Test -> Methylmalonic_Acid_Test -> B12_Deficiency_Diagnosis
990,6,MDS_Diagnosis,Start -> CBC -> MCV_Analysis -> B12_Folate_Test -> Bone_Marrow_Biopsy -> MDS_Diagnosis
991,7,IDA_Diagnosis,Start -> CBC -> MCV_Analysis -> Iron_Studies -> Ferritin_Test -> TIBC_Test -> IDA_Diagnosis
992,7,IDA_Diagnosis,Start -> CBC -> MCV_Analysis -> Iron_Studies -> Ferritin_Test -> TIBC_Test -> IDA_Diagnosis
993,7,IDA_Diagnosis,Start -> CBC -> MCV_Analysis -> Iron_Studies -> Ferritin_Test -> TIBC_Test -> IDA_Diagnosis
994,7,IDA_Diagnosis,Start -> CBC -> MCV_Analysis -> Iron_Studies -> Ferritin_Test -> TIBC_Test -> IDA_Diagnosis
995,6,B12_Deficiency_Diagnosis,Start -> CBC -> MCV_Analysis -> B12_Folate_Test -> Methylmalonic_Acid_Test -> B12_Deficiency_Diagnosis
996,7,IDA_Diagnosis,Start -> CBC -> MCV_Analysis -> Iron_Studies -> Ferritin_Test -> TIBC_Test -> IDA_Diagnosis
997,7,IDA_Diagnosis,Start -> CBC -> MCV_Analysis -> Iron_Studies -> Ferritin_Test -> TIBC_Test -> IDA_Diagnosis
998,7,IDA_Diagnosis,Start -> CBC -> MCV_Analysis -> Iron_Studies -> Ferritin_Test -> TIBC_Test -> IDA_Diagnosis
999,6,B12_Deficiency_Diagnosis,Start -> CBC -> MCV_Analysis -> B12_Folate_Test -> Methylmalonic_Acid_Test -> B12_Deficiency_Diagnosis
